lat,lng,HAZ_CLASS
-89279.5136,-148824.3023,3
-89634.5938,59574.0734,3
-89075.7976,69886.9544,3
-90026.3048,56719.3806,3
-89056.7118,47555.4147,3
-88642.3539,67338.55,3
-89007.9027,47067.3126,3
-88517.3271,46557.7397,3
-88383.1067,67333.403,3
-88260.8077,70730.565,3
-88505.7779,58962.6798,3
-88506.6102,-211190.339,3
-88138.2497,3485.254,3
-87884.6133,3310.2294,3
-87782.0411,-172914.3895,3
-88197.38,-170686.0945,3
-87701.4807,-145296.2803,3
-87566.6566,67952.6424,3
-87516.7106,-173874.934,3
-87492.9089,68362.7255,3
-87076.2793,67181.3277,3
-86855.4098,45875.3959,3
-86839.3895,45689.8308,3
-86845.5371,68846.1729,3
-88027.2082,10581.9716,3
-86899.1117,69270.698,3
-87256.9565,47848.3775,3
-86595.1325,68238.1673,3
-86262.2914,69833.7215,3
-86850.4811,3636.4743,3
-85800.2385,3122.2545,3
-85769.5154,4494.1036,3
-86126.5575,38543.6837,3
-85505.7993,56246.8763,3
-84734.0137,39559.834,3
-85786.3601,44736.1027,3
-84333.6403,-213032.3555,3
-84774.646,5295.938,3
-84251.6521,43472.3594,3
-85515.157,72706.2352,3
-85768.273,-211059.4513,3
-84278.8863,73661.1391,3
-84304.876,42289.9358,3
-83895.4256,40662.0868,3
-83794.0041,41338.3057,3
-83646.2201,41137.5144,3
-83310.761,5069.8297,3
-83245.7113,25377.1226,3
-83337.0059,5152.874,3
-83384.6543,43405.5741,3
-82371.752,5054.5732,3
-82732.414,41077.1662,3
-82470.2631,5779.7119,3
-81823.6643,44453.6509,3
-81815.1214,43651.8585,3
-81104.9617,27258.2238,3
-80914.2353,40393.8133,3
-80313.4142,34698.4401,3
-80335.776,41149.7121,3
-80261.6186,34185.9399,3
-80229.7965,35157.5355,3
-80126.451,80714.6884,3
-80197.5422,42198.7158,3
-79879.9784,-182666.0336,3
-80114.0844,8734.7666,3
-79281.1866,37475.6788,3
-79405.8917,40948.3112,3
-78752.2454,-190577.8357,3
-78516.7077,-190754.8859,3
-78441.455,-190820.5345,3
-78413.1928,-190851.6276,3
-78359.7764,-190889.6385,3
-78143.8286,-191391.2249,3
-78057.1489,-191635.1728,3
-78026.6644,-191871.472,3
-77746.3716,-191664.6862,3
-77676.4527,-191633.3128,3
-77646.3385,-191603.9723,3
-77520.1185,-191507.0084,3
-77292.6865,-191497.7539,3
-77706.6603,36637.4142,3
-79477.8384,-209955.7813,3
-76643.6827,50245.7495,3
-76244.9881,-184665.4106,3
-76237.7261,36954.0772,3
-76589.4555,-191953.4606,3
-75907.8622,-183861.4369,3
-76616.0481,35452.5832,3
-74240.8129,-212345.3405,3
-74011.7303,-189248.2556,3
-74093.3212,-212226.9199,3
-77059.4583,38659.6071,3
-75275.5719,11254.8321,3
-80413.4329,4530.5271,3
-73792.9561,-211891.3625,3
-73401.5183,-186527.6669,3
-73378.9785,-186891.1914,3
-73377.1813,-186034.5769,3
-73370.192,-186616.2201,3
-73348.4947,-186753.9774,3
-73348.4706,-186144.2803,3
-73201.2663,-211710.2691,3
-73341.5196,-211597.0817,3
-73949.5185,45965.3727,3
-73408.0922,58716.3375,3
-72854.3802,60555.8271,3
-72710.0738,-211795.068,3
-72586.2078,-211833.0457,3
-72507.6677,-211840.1585,3
-72346.0102,-211838.8452,3
-74774.0926,60767.1147,3
-72291.6201,114817.4403,3
-73372.8695,31154.9242,3
-72031.5745,-211800.8915,3
-71860.7213,-211956.2345,3
-71802.6264,-211985.4914,3
-71716.2085,-212013.9889,3
-72516.2316,9053.144,3
-71964.7823,-194464.1947,3
-71584.4467,-212040.7591,3
-71039.3717,26676.232,3
-71063.5248,20107.4323,3
-93398.7244,-171088.0087,3
-70902.7948,39880.5727,3
-71332.4507,-204516.2955,3
-71873.2669,28298.365,3
-69942.1878,57366.4697,3
-72093.2327,34052.8343,3
-69821.7101,124099.9064,3
-69654.7272,141050.7754,3
-68377.7094,33571.3287,3
-67276.0537,55103.2413,3
-69506.1164,91792.9745,3
-67281.8014,37048.7522,3
-66418.389,32029.124,3
-66482.6461,55914.5549,3
-66056.9402,27048.03,3
-65468.7238,7328.4278,3
-65372.0441,39734.6104,3
-65916.0861,35252.976,3
-65038.4146,-451.0976,3
-64826.6008,54947.9072,3
-64803.343,53975.4354,3
-63586.7976,8080.7187,3
-63514.38,8037.9598,3
-63451.8248,46735.0588,3
-63450.8248,46870.8543,3
-63454.4715,8019.6592,3
-63391.4424,7979.3281,3
-63850.0864,28881.1625,3
-64090.8879,45792.3389,3
-63013.1081,-203987.973,3
-63293.541,32397.379,3
-62384.8237,31290.1762,3
-62011.1976,46779.8038,3
-61866.6423,47940.2654,3
-62603.149,26497.5813,3
-62104.2231,31635.8847,3
-62011.6138,-17784.6032,3
-59917.3485,50064.3782,3
-64478.0812,-14337.7,3
-60654.8862,29355.7527,3
-59681.5438,-203099.7102,3
-58883.513,55420.5466,3
-58361.2512,39356.0884,3
-59054.597,21045.4192,3
-58154.1951,39134.9709,3
-58432.3746,47686.2856,3
-58229.5687,24643.3172,3
-57873.823,59736.3789,3
-57857.6221,38949.8588,3
-82475.6479,24248.3353,3
-57472.4635,58500.0805,3
-56821.422,37481.7694,3
-56640.5363,59470.6867,3
-56118.4427,28895.2065,3
-55936.6884,28480.264,3
-55769.6094,16849.951,3
-56886.4716,19191.1755,3
-55128.3384,19548.4588,3
-55260.3957,-23174.5324,3
-53192.1533,31078.0756,3
-53012.9198,32045.3056,3
-52908.7622,31362.6228,3
-52859.1527,31527.8172,3
-52841.9368,31312.8414,3
-52760.0786,31111.5084,3
-52830.48,61551.5748,3
-52841.8346,31560.9146,3
-52894.5082,32497.4395,3
-52385.4208,32116.8554,3
-52327.523,31644.6114,3
-52315.4768,31758.5501,3
-52295.1059,32068.8845,3
-52321.0454,31914.0325,3
-52286.1302,32615.8864,3
-52296.119,31146.3551,3
-52302.9445,-219695.6229,3
-52156.7573,31706.7207,3
-52112.6292,31416.2812,3
-52122.1352,31803.9923,3
-52081.9342,31416.89,3
-52252.8497,32458.3465,3
-52098.4061,32080.2668,3
-52009.1139,31277.7719,3
-51998.6813,31336.22,3
-52019.563,31527.6283,3
-51979.6339,32375.7898,3
-51958.4932,31272.3541,3
-51971.7889,31873.9099,3
-51999.6772,32220.1054,3
-51947.9024,31227.6786,3
-51973.5651,31371.7803,3
-52043.851,31701.5784,3
-51927.3348,32194.3437,3
-52021.7312,32435.6964,3
-51936.7872,31675.4991,3
-51929.5196,32075.7136,3
-52287.9247,31260.1129,3
-51912.7093,31986.5039,3
-51876.2462,31408.7462,3
-51868.0012,32069.6966,3
-51912.1542,-219416.7204,3
-51836.6896,31464.4295,3
-51849.48,32133.8644,3
-51846.7038,31816.246,3
-51774.9894,31987.0862,3
-51718.7382,31402.1677,3
-51639.5013,31650.6976,3
-51721.2882,31203.8069,3
-51585.6163,31375.3617,3
-51752.1084,31520.0483,3
-51138.8561,-220046.8299,3
-51334.9732,-982.2239,3
-51317.8112,2925.4966,3
-51037.5048,-218783.7661,3
-50753.9762,-113243.9186,3
-50793.286,-1205.7117,3
-50687.3453,-113323.1174,3
-50636.271,-113365.5387,3
-50682.3418,-22217.1386,3
-49999.388,-218920.1019,3
-49399.6902,-1572.0631,3
-49484.8158,10868.1723,3
-48722.19,19681.2379,3
-48349.8623,5554.7018,3
-48053.3304,387.5329,3
-47913.6387,-23569.685,3
-47769.981,5408.2225,3
-47876.8085,-212112.6702,3
-47261.301,-6559.8607,3
-47151.4609,6699.816,3
-48683.3452,120735.2389,3
-46312.8025,18368.537,3
-46240.4789,-7219.6788,3
-45811.0137,2858.3741,3
-46437.5061,-4108.906,3
-45795.5469,9507.2255,3
-45734.8423,-14705.4579,3
-45544.9192,15793.569,3
-44932.979,8471.7574,3
-44630.617,127033.4515,3
-44947.7951,6062.3004,3
-44096.5574,3772.8006,3
-45222.4149,4231.319,3
-43685.7891,96524.9083,3
-43701.0637,126514.7745,3
-43651.622,95294.8045,3
-43648.1259,95995.6956,3
-43550.1683,127590.6886,3
-43498.1884,127984.1942,3
-43633.0496,-2562.7736,3
-43374.7804,126054.8273,3
-42978.2445,-213828.1214,3
-43430.4248,27164.0201,3
-43106.166,95206.9122,3
-43035.3525,-3297.5928,3
-42670.1471,9361.2331,3
-42099.1404,13832.2661,3
-44206.0075,-13938.3963,3
-41689.3976,20367.749,3
-42091.4812,5566.4161,3
-41402.3635,14082.5942,3
-57904.4286,-211386.8422,3
-57772.1794,-3462.4873,3
-40908.9715,13683.0499,3
-40973.1119,-16153.2894,3
-41278.9368,2286.1782,3
-40662.1825,10136.2708,3
-39922.3728,1808.1756,3
-40271.9904,20572.4641,3
-40007.0522,-19627.7425,3
-40704.9985,23612.2772,3
-40075.1588,-17614.8133,3
-39528.462,12974.6598,3
-39986.4629,-6093.7305,3
-39575.2483,13239.5701,3
-39432.4436,13408.6424,3
-39574.9155,94532.2444,3
-39225.5943,-24530.0352,3
-39465.2732,-16047.4857,3
-39766.6381,-21557.5145,3
-39153.8061,13847.3883,3
-39266.1274,124671.7009,3
-39189.143,-16482.7085,3
-39131.4969,13642.8512,3
-39063.5771,-15751.0498,3
-38458.4018,-18062.0459,3
-38759.3334,4243.7168,3
-38835.7249,11533.774,3
-38168.3976,20523.4617,3
-37936.3369,13258.4872,3
-37737.17,-8280.9784,3
-139479.7726,-98536.931,3
-37552.2001,20796.6746,3
-37448.0391,20544.4548,3
-38243.4421,-7703.5241,3
-36694.4647,-1469.9426,3
-37508.7979,6952.81,3
-36240.81,-5202.8658,3
-35622.5405,-4112.1945,3
-35413.5072,21404.8932,3
-35413.8101,21434.4689,3
-35409.5407,22011.5813,3
-35371.1352,21184.7979,3
-35369.5978,21445.365,3
-35369.0297,21391.4063,3
-35354.8691,21095.7265,3
-35332.53,21918.9747,3
-35332.5514,21769.7596,3
-35340.0709,21852.2596,3
-35328.2189,21625.1646,3
-35343.8195,21522.5998,3
-35498.8414,735.8988,3
-35277.3591,21084.5159,3
-35828.8879,-333.2047,3
-35278.757,21271.0909,3
-35254.36,21994.8114,3
-35253.7643,21917.3554,3
-35252.314,21772.7318,3
-35251.6764,21713.3387,3
-35250.9344,21643.9078,3
-35248.4622,21100.9084,3
-35199.6563,21691.9726,3
-35199.6848,21723.5773,3
-35173.7623,22225.6538,3
-35171.9484,21851.5602,3
-35167.1161,21129.837,3
-35126.0461,22175.1936,3
-35122.3589,21695.114,3
-35120.4514,21361.3633,3
-35119.6229,21270.0005,3
-35118.0607,22658.5271,3
-35100.9059,23067.4045,3
-35094.9232,21908.477,3
-35093.3017,22116.2743,3
-35092.7791,22023.7202,3
-35091.7658,21316.4877,3
-35092.2021,21385.4564,3
-35090.6933,21209.5373,3
-35085.1779,22560.0378,3
-35049.0267,21925.1135,3
-35046.4841,21562.1758,3
-35045.8221,21424.8773,3
-35044.6991,21218.0803,3
-35042.4189,22623.3057,3
-37285.0391,-38176.8315,3
-35084.5303,-11803.8389,3
-34618.568,20599.7779,3
-35178.7473,-8290.8394,3
-35300.073,-33915.4258,3
-34116.999,-918.1707,3
-34446.6415,1296.1344,3
-33202.6565,5995.5146,3
-33196.85,-4635.1474,3
-32601.6666,-1804.9265,3
-32241.1988,-4427.742,3
-32552.0275,10731.6995,3
-32302.1014,-34465.0725,3
-31856.3139,-4900.8015,3
-31168.2716,-8072.0011,3
-31012.1255,-181686.221,3
-30824.7249,-7580.873,3
-30607.9505,-9110.8266,3
-31076.8674,-41604.9945,3
-30364.2563,5411.1775,3
-30232.5221,875.6891,3
-28914.699,1165.9422,3
-28402.5434,-22512.9398,3
-31994.2212,-36991.6217,3
-28066.1083,93869.0876,3
-28321.68,94389.8841,3
-27786.44,78584.9506,3
-28445.0933,-21916.9349,3
-27608.0178,95280.0192,3
-27451.6551,75826.9866,3
-27607.5654,79068.7803,3
-27607.7886,11819.2488,3
-27317.4231,90050.4335,3
-27448.9565,94832.3944,3
-27150.4088,79529.5101,3
-27165.4798,79605.5473,3
-26982.8065,79999.8355,3
-26865.062,80811.553,3
-26795.4992,-186513.5339,3
-26812.5076,80815.7313,3
-26693.7373,80884.7276,3
-26598.9802,80944.4501,3
-25981.8009,80886.3282,3
-26211.8005,-20673.292,3
-26155.1529,-9483.7188,3
-25805.0807,76469.0415,3
-27843.4465,76841.0428,3
-25732.8784,81009.0548,3
-26470.0087,-22882.6778,3
-25644.6674,80825.88,3
-26007.0641,81305.9346,3
-25370.1464,81586.5261,3
-25025.6712,81616.1076,3
-23305.8251,9134.6451,3
-24338.2919,-10999.1692,3
-22867.4736,-9839.5712,3
-23249.6819,-6527.5518,3
-22831.2655,-10779.5546,3
-22761.8145,-10773.08,3
-23767.9892,-33684.6927,3
-22645.6714,10478.8599,3
-23081.7926,-154566.0138,3
-22291.9493,-10138.7448,3
-22270.1331,10527.5226,3
-22713.6678,4642.6546,3
-22197.1584,-21498.8986,3
-22560.9602,-5618.8435,3
-22161.5597,-22450.6683,3
-21849.9925,-39643.0183,3
-22318.6983,-9346.6803,3
-21789.5786,-18474.6007,3
-21606.1841,-58169.7447,3
-26618.3152,-34881.6663,3
-21433.6297,-58094.6321,3
-21385.9221,-57964.3164,3
-21336.5941,-57922.6881,3
-21296.2621,-57874.3882,3
-21328.9957,-18348.3417,3
-21251.1092,-57828.7429,3
-21743.6703,-2060.9356,3
-21226.9316,-57809.3321,3
-21545.2001,-24847.8592,3
-21285.2677,-40901.9846,3
-21035.7547,19795.651,3
-21976.1211,-52658.6996,3
-21472.1723,3225.6481,3
-21733.9549,-11314.053,3
-20950.6346,19907.2389,3
-20781.8736,-69.3768,3
-20759.2916,-367.4297,3
-20826.1431,-25254.0519,3
-20690.9215,19999.5063,3
-20543.3071,19821.6511,3
-20993.6129,-58871.2589,3
-20807.7004,-23501.1332,3
-20051.9354,-167140.3367,3
-20012.9445,-167144.6719,3
-19950.3003,-167182.9842,3
-19890.7723,1013.3091,3
-19743.5548,439.5216,3
-19386.579,-192214.6523,3
-20482.6215,-50054.8785,3
-19618.4668,-56261.5256,3
-19294.5249,-168691.5621,3
-19331.5049,-168643.6354,3
-19289.5047,-168763.9831,3
-20496.7418,-155541.6563,3
-19234.9409,-168566.1047,3
-19846.0647,13807.398,3
-19162.6276,-30224.1653,3
-18935.512,-168567.3612,3
-20431.8517,-179258.1769,3
-18539.6891,-43670.8018,3
-18684.7443,-168506.8752,3
-18488.8355,-168419.332,3
-18738.0457,-42884.0303,3
-18661.1817,12307.1072,3
-18242.9546,-41542.3677,3
-18042.9007,4622.6251,3
-17408.0274,-39918.6342,3
-17995.6469,-231.8364,3
-17104.6655,-39960.3624,3
-17428.5758,-29885.7629,3
-16769.1276,-39973.3938,3
-16695.9302,-39991.2381,3
-16869.9078,-42498.4361,3
-16533.0961,-44846.459,3
-17143.5117,-44330.8643,3
-16067.0767,-43289.2409,3
-16319.3936,1752.3596,3
-16967.3883,-170490.8164,3
-15781.2396,-43535.0761,3
-15712.6308,-43506.9685,3
-16059.2417,-40724.7482,3
-15489.5019,-219520.0379,3
-15665.7742,-42256.4373,3
-15198.7989,73964.2893,3
-15133.1661,73826.3733,3
-14833.5345,-37345.483,3
-14529.5103,-226122.664,3
-14692.505,74409.0357,3
-15023.0833,13011.3474,3
-13727.064,125799.7856,3
-13638.9063,-21023.7119,3
-13487.5107,708.0761,3
-13288.0354,-45929.3987,3
-13166.4953,-39032.3832,3
-13544.7064,112531.9331,3
-12977.1432,-38853.8545,3
-12856.7199,-226921.0067,3
-12958.4296,-23700.0681,3
-13497.1267,-37847.5569,3
-13131.676,-4892.9261,3
-12782.3511,-21538.4622,3
-13258.4475,-46986.1253,3
-11914.3894,112324.823,3
-12300.0544,-19959.8312,3
-12024.7706,-10616.8661,3
-11978.5965,-12366.4171,3
-11580.2497,125101.9294,3
-11908.0478,-793.1366,3
-11970.3106,-13975.6354,3
-11354.9794,-42822.802,3
-11879.0596,-39025.0217,3
-11959.2743,1812.8513,3
-12985.7708,-61185.5574,3
-11113.571,-16303.9028,3
-11633.4125,-37896.6062,3
-11632.7411,-16106.0743,3
-10845.0724,-37562.8016,3
-11121.3426,-153042.4068,3
-11891.0271,-27450.4274,3
-10936.55,16106.8253,3
-11772.7933,-43660.7506,3
-10445.6286,-41410.8259,3
-10326.2935,-46362.2244,3
-10278.9151,-46329.3001,3
-10257.7903,-46476.4178,3
-10257.3521,-18980.1334,3
-10252.4592,-44919.6204,3
-9989.6398,74591.5989,3
-10350.9976,74993.5877,3
-10374.2327,-11141.2978,3
-9796.7628,-45167.4755,3
-9562.4681,-45273.9233,3
-10065.5615,-8066.797,3
-9262.3316,-18103.7318,3
-9046.986,-231879.1527,3
-8779.8834,-232859.6175,3
-8550.5665,68185.2519,3
-8175.2929,-172474.6855,3
-8992.8268,-17467.5599,3
-7726.5658,68807.0632,3
-7795.3315,-17114.4902,3
-7586.0758,74733.3843,3
-7383.1015,19466.8183,3
-6796.6743,-231935.2862,3
-7368.3611,-236317.2003,3
-6748.3028,-236519.3384,3
-7106.5316,-41265.963,3
-6646.6706,-236547.9632,3
-6788.1111,20705.0179,3
-6757.7756,22028.4089,3
-6242.6322,-238579.4526,3
-6170.966,-238754.8247,3
-6430.456,20009.9126,3
-6659.9342,14015.8308,3
-5910.5974,-232501.4112,3
-5853.6655,-232628.6595,3
-5805.887,-232725.8625,3
-5639.4654,-34075.5452,3
-6253.1495,-234337.6995,3
-5153.3747,-233903.2506,3
-12849.395,-163186.4905,3
-5133.1397,-233987.1095,3
-5006.0023,-32117.2429,3
-4923.1416,-233505.2462,3
-4566.2652,-233797.7927,3
-4521.2518,-233849.8643,3
-4474.1056,-233915.1065,3
-5233.0917,-64711.4423,3
-5030.5505,-234741.3332,3
-4422.5022,-32223.5209,3
-4233.7065,-234214.6101,3
-4205.6666,-234247.0481,3
-4141.5469,-234331.9241,3
-4113.5071,-234364.3621,3
-3996.9275,-234485.2564,3
-3964.2837,-20122.7948,3
-3895.4216,-20091.9789,3
-3851.6688,-196985.1115,3
-4107.5221,-32176.028,3
-3788.8248,-197013.8569,3
-3807.07,-234675.219,3
-3725.9166,-197042.6132,3
-3881.2524,-42402.8523,3
-3744.7658,-20167.6073,3
-3890.6039,11672.3783,3
-3595.8438,-197092.6158,3
-3151.3954,-197313.1318,3
-3122.5371,-197375.7911,3
-2914.409,-197584.2334,3
-3235.284,11327.4571,3
-3168.2276,4351.1247,3
-16231.3466,-189721.1257,3
-2780.9214,-197916.3591,3
-3258.278,13882.0221,3
-2401.0038,-19059.2712,3
-2344.7108,-235892.157,3
-6318.571,2653.3801,3
-2192.1386,-15536.601,3
-2124.1139,-26657.9503,3
-1418.7155,-42803.8081,3
-1389.835,-18810.5055,3
-1958.0368,-61548.6267,3
-1298.1688,7524.6084,3
-1554.4302,8831.392,3
-1158.7813,-33145.0499,3
-1115.7999,-32614.7943,3
-971.2923,-1165.0558,3
-655.6358,-13538.8504,3
-326.1702,-33652.9085,3
-106.3337,-32535.7448,3
656.2047,64356.4403,3
293.4536,64462.7211,3
675.9343,-46628.7483,3
721.043,-14652.139,3
525.9127,-4473.9069,3
-7425.535,-62548.6226,3
1143.39,-46254.2846,3
1380.9837,-46208.6063,3
1704.5436,68547.3669,3
1434.9017,-6967.6479,3
1892.2108,-263378.6545,3
-5845.8879,-230009.7992,3
1966.0426,-49424.1461,3
2067.2648,-264216.1463,3
2086.8804,-49298.2165,3
1700.9388,67608.902,3
2039.0233,-7749.6756,3
1577.5097,-9309.9536,3
2911.1034,-47278.6686,3
567.8612,-68355.4187,3
3611.714,5068.2799,3
3739.0064,-48816.2797,3
2142.843,-47492.2976,3
3996.5056,-26140.1545,3
4216.8959,-33999.7171,3
4159.732,-38143.7248,3
4165.6224,-47048.9899,3
4838.1319,-30652.6829,3
4556.3108,-48973.7974,3
4536.3336,-47970.2737,3
4653.0722,-28909.5528,3
5102.1928,-6643.3707,3
5001.5516,-14161.1626,3
4785.4238,-13595.5329,3
5191.3196,-6678.4367,3
4596.7026,-56604.6403,3
5425.152,-30440.004,3
5624.5877,-18996.3769,3
4357.0193,-7357.0892,3
6009.3142,-33989.6284,3
5757.4712,-11662.9503,3
5970.6875,57.3601,3
6828.1791,-47327.4264,3
6618.6388,-33602.0335,3
6781.1316,2257.8275,3
6552.9441,-29311.2026,3
6550.419,-5847.2304,3
6932.405,-31824.755,3
7635.2378,-25975.0548,3
7886.21,-30987.4318,3
7785.0347,-28941.4944,3
8018.5942,-30359.2625,3
7899.2854,-29806.7671,3
8104.661,-50145.4595,3
7716.3465,-24524.9877,3
8930.7548,-9998.3375,3
9001.6787,-30191.9207,3
9585.1784,-25036.8705,3
9214.7155,-228315.7911,3
10129.104,-249720.0633,3
10678.8298,-249955.9849,3
11291.695,-70051.222,3
9799.3026,-51068.5371,3
11275.9049,-22876.8894,3
-17601.7244,-23633.6775,3
11722.7208,-29016.9488,3
12347.6386,-32101.2377,3
12461.6842,-17081.3581,3
12807.7409,1475.4292,3
13168.9454,-33754.7723,3
13126.778,-15576.5552,3
13029.5314,-10463.7858,3
13159.923,-8430.8235,3
13699.8568,-12035.7267,3
13405.1194,1078.4723,3
13625.9464,-32350.0339,3
13930.4807,-9666.7668,3
11767.5485,-6992.2179,3
14146.3225,-15178.5742,3
13324.0497,-30554.3661,3
11918.8423,-22110.8279,3
14727.6111,-17823.3469,3
14571.4512,-6426.7646,3
15006.6274,54668.9277,3
14847.202,-3662.7966,3
14640.0443,53945.4807,3
14930.8588,56593.5475,3
15296.8472,-71545.3166,3
15359.839,-71429.8172,3
14981.4577,-26913.0886,3
15474.0849,56795.3886,3
15657.1654,51974.5001,3
15965.7998,56401.0959,3
15499.1201,98262.6153,3
16675.1028,-44262.5794,3
15847.8753,-4750.9177,3
17182.7663,-3375.0407,3
17134.3511,-58676.7939,3
16399.2971,-15509.3913,3
16681.284,-20183.5273,3
14481.527,-252188.9289,3
17991.1466,-3156.105,3
17742.5567,-44268.8506,3
17376.1304,-244418.0087,3
17716.7367,-2966.949,3
17856.2244,-3350.1666,3
17602.9583,-247752.9511,3
18577.7552,-69509.8727,3
18594.3706,-66393.2088,3
18610.1609,-66175.5758,3
16119.1432,-75949.7259,3
18714.9572,-66093.5972,3
18954.673,70393.5226,3
19066.859,-67261.3754,3
19048.039,-478.4134,3
19385.7108,70017.4123,3
18929.8856,-42284.1425,3
19246.8577,-68759.0829,3
19872.1371,69988.1185,3
20059.9921,-58808.9453,3
20081.425,-58832.1649,3
19532.4629,-67569.5677,3
20069.0135,70025.2001,3
20197.676,68985.0368,3
20189.3549,69209.2238,3
20054.1444,71032.0949,3
19898.8623,-996.9032,3
20475.0239,69787.8302,3
19540.34,64960.7448,3
21062.1606,-75523.2889,3
21212.821,-6016.9678,3
20887.9306,68303.8316,3
21526.0654,-5507.75,3
20412.0987,-248577.489,3
21680.1128,-41917.8838,3
21416.2171,58565.5781,3
21954.3092,-5821.0087,3
22664.9507,-50060.2223,3
22732.9526,52182.2701,3
22670.8057,57219.0208,3
23047.7618,52188.0773,3
23234.0082,217.6288,3
21394.9524,-74202.384,3
23216.5808,62659.6347,3
24221.0893,-38066.6527,3
23936.5698,-7327.9103,3
23958.4271,1836.1806,3
24376.9099,56750.2345,3
24817.6556,-74666.8113,3
24487.1879,58147.3143,3
24976.8215,-74607.0499,3
24883.0712,23432.8076,3
24870.1498,-74130.7995,3
25335.0392,-5478.2113,3
24237.1526,-251880.4785,3
27670.4378,57728.4438,3
28433.963,58701.9234,3
28956.8684,-185606.9619,3
28989.9239,-185631.6325,3
29017.1371,-185659.4815,3
29041.5306,-185698.8485,3
29117.873,-185693.2789,3
29176.2956,-185662.27,3
29231.5937,-185635.4887,3
29442.6384,16214.9986,3
29765.2989,15976.2387,3
29654.8427,16976.4864,3
29970.9988,21442.362,3
30311.8868,16449.7042,3
30780.2135,-194883.8701,3
31208.5005,21076.051,3
31443.3333,-203876.7815,3
30417.1053,-5133.9971,3
31510.9926,-203904.6998,3
31654.1093,-203968.0829,3
31694.6278,-203992.6251,3
31689.8186,15363.6363,3
31935.8788,-204141.987,3
32381.2729,20572.574,3
32900.4186,-185931.2036,3
32187.0436,22300.4064,3
33152.145,-185841.5306,3
33536.6821,-59853.1792,3
33563.5478,38839.4766,3
32022.4271,-101629.8123,3
34245.2915,38811.6457,3
32542.3858,-191788.7437,3
35090.4294,-177505.6507,3
35172.4342,-177472.0173,3
35235.4231,-177443.3354,3
35275.4445,-177417.0766,3
35371.0502,-2845.4252,3
34896.8121,-4816.0767,3
35984.8829,19005.4321,3
35666.5119,-89132.3218,3
37163.4173,-51782.0347,3
37052.2975,-6831.7867,3
37658.7851,-210722.6304,3
38389.8027,-71863.8383,3
38525.6508,-51387.4159,3
38347.7353,-47902.4555,3
38763.5936,-64379.0536,3
38793.25,-64403.8698,3
38594.2929,-51977.4727,3
38608.6817,-45302.2188,3
38441.6975,-14029.6556,3
38743.1368,-47470.7642,3
38855.5526,-51333.8244,3
38840.7895,-50861.1857,3
38998.1742,-50586.1852,3
39433.746,-81030.0698,3
39303.0121,-9895.1382,3
39521.2564,-45454.3076,3
39234.3207,-36219.7442,3
39439.2111,-46026.6034,3
39438.4934,-15666.6472,3
40103.5055,-47279.8674,3
40223.2163,-218385.5362,3
40257.2866,-218304.2147,3
40564.5936,-197849.0983,3
40478.6684,57220.9592,3
39435.5335,-64978.7875,3
40978.2703,47751.7348,3
40982.8026,-61880.7265,3
40969.0719,57850.3918,3
40854.0069,-16561.1054,3
41338.0761,-64438.6721,3
41390.9067,-64402.386,3
41422.8495,-64374.0127,3
41454.7623,-64345.7115,3
41507.5576,-64309.4176,3
41516.5563,-47589.7129,3
41185.9626,-15701.6801,3
41776.5394,-49799.4341,3
41662.4134,-17564.7093,3
41976.2745,58574.9277,3
42318.6802,-42898.0062,3
42360.7285,-69039.6518,3
42361.6747,-71071.7674,3
42339.6889,-69300.1357,3
42396.1384,-71042.8453,3
42424.3062,-70909.6864,3
42400.5173,-42959.4813,3
42432.566,-71004.7765,3
42326.158,-68442.7698,3
42471.0089,-43355.3636,3
42477.7398,-14401.5833,3
42556.5914,-14501.6751,3
42571.0067,-14335.5163,3
42680.3676,-14422.312,3
42862.3261,-71214.6041,3
42900.3182,-14361.0687,3
42939.8357,-43481.356,3
43031.8127,-43222.7011,3
42764.8232,-13891.0015,3
43095.8198,-14142.7401,3
43865.0904,-206292.2308,3
43839.9606,-20348.1535,3
42455.9395,-207011.306,3
44324.7778,-11667.0904,3
44681.8707,-207704.6173,3
44658.4454,-18975.5138,3
44973.249,-207107.421,3
44806.8289,-14903.9037,3
45031.001,-11915.077,3
45239.1237,-8743.2521,3
45357.7792,-48839.8927,3
45366.3415,-49090.7111,3
45482.4659,-8243.4958,3
45624.8774,-48000.2645,3
45577.0828,44589.0515,3
45917.4346,-1248.4269,3
46260.9491,-221646.3795,3
46376.2616,-221690.1732,3
46446.1941,-221715.3125,3
45153.6278,-264973.7609,3
46426.5141,-203049.6358,3
46311.9797,47643.5398,3
47669.786,-22310.3429,3
47449.8912,-43071.7336,3
46763.1005,-87067.3405,3
48084.4662,-9722.3962,3
48386.221,-210746.0918,3
48407.1056,-210863.829,3
48458.3683,-210893.4449,3
48513.8172,-42352.3633,3
46596.2101,-17419.4683,3
48770.5129,-211041.905,3
48833.4838,-211045.8844,3
48908.0535,-211017.7297,3
48610.4882,-3476.8107,3
49250.7133,-59177.0677,3
49606.7853,-11301.4284,3
49267.8968,-19103.2395,3
49878.9729,-215337.3908,3
50764.834,-57494.7094,3
50091.9875,-9013.3748,3
50905.8805,-230955.4058,3
41370.6848,-224389.4745,3
51005.1001,135.1844,3
51477.3537,-8632.8971,3
50213.8068,-87973.8907,3
